id	product_type	google_product_category	link	title	description	image_link	price	condition	shipping_weight	upc	ean	jan	isbn	availability	brand	gtin	mpn	identifier_exists
245	Laminate > By Brand > Quickstep > Rustic	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/laminates/quickstep/rustic/qs-rustic-white-oak-brown-1-strip-18mm-laminate-plank.html	QS Rustic White Oak Brown 1 strip 18mm Laminate plank 	QS Rustic White Oak Brown 8mm 1 strip laminateRustic Quickstep Laminate Floors1200mm (l) x 156mm (w) x 8mmQuickstep 25 year warranty.Truly authentic planks with a rustic look and feelThe Rustic range is an ideal length and width dimension that give smaller rooms that bigger lookAuthentic surface. The most realistic hardwood edge ever seen - V GroovedFast and easy to install thanks to the Uniclic system	http://www.woodfloorshop.co/images/source/laminates/quickstep/rustic/white-oak-brown-r.500.jpg	18.13	new	0					in stock	Quickstep Laminate		RIC1429	TRUE
161	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Founders Collection	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/kahrs-oak-olof.html	Kahrs Oak Olof 1 strip 15mm Oiled rustic wood floor	"Kahrs Oak Olof 1 strip 15mm White Oiled wood floorOak Olof is a true rustic product where the surface is handcrafted handscraped and deeply brushed to enhance the beauty and specific characteristics of each and every board.White stained and oiledKahrs recommend an additional coat of maintenance oil to be applied immediately after installation of their oiled floors.Kahrs Warranty 30 YearsKahrs Oak Olof1 strip 15mm wood floor Country GradeThickness: 15mmWidth: 187mmLength: 2420mm max.lengthStyle1 StripPack Size: 2.72 m2Finish StyleWhite Stain Nature Oil, Handscraped, Brushed &amp; Bevelled,Installation:Woodloc GluelessKahrs Founders CollectionCountry gradeA heavily brushed, hand scraped surface, enhanced by a Nature Oil finish enhances the grain and texture of the wood"	http://www.woodfloorshop.co/images/source/kahrs-oak/founders-oak_olof_r.500.jpg	78.54	new	0					in stock	Kahrs Flooring		151N7BEKFWKW140	TRUE
162	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Founders Collection	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/kahrs-oak-sture.html	Kahrs Oak Sture 1 strip 15mm Oiled rustic floor	"Kahrs Oak Sture Founders 1 strip 15mm wood floor Country GradeOak Sture is a true rustic product where the surface is handcrafted handscraped and deeply brushed to enhance the beauty and specificcharacteristics of each and every board. Smoked and stained to give it a muted light warm grey colour with big colourvariations.. Nature oil finishedKahrs recommend an additional coat ofmaintenanceoil to be applied immediately after installation of their oiled floors.Kahrs Warranty 30 YearsKahrs Oak Sture Country1 strip 15mm wood floor Country GradeSmoked and StainedThickness: 15mmWidth: 187mmLength: 2420mm max.lengthStyle1 StripPack Size: 2.72 m2Finish StyleNature Oil, Handscraped, Brushed &amp; Bevelled,Installation:Woodloc GluelessKahrs Founders CollectionCountry gradeA heavily brushed, hand scraped surface, enhanced by a Nature Oil finish enhances the grain and texture of the wood"	http://www.woodfloorshop.co/images/source/kahrs-oak/founders-oak_sture_r.500.jpg	78.54	new	0					in stock	Kahrs Flooring		151N7BEKFMKW240	TRUE
163	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Founders Collection	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/kahrs-oak-johan.html	Kahrs Oak Johan 1 strip 15mm Oiled rustic floor	"Kahrs Johan Founders 1 strip 15mm wood floor Country GradeOak Johan is a true rustic product where the surface is handcrafted handscraped and deeply brushed to enhance the beauty and specificcharacteristics of each and every board. Nature oil finishedKahrs recommend an additional coat of maintenance oil to be applied immediately after installation of their oiled floors.Kahrs Warranty 30 YearsKahrs Oak Johan Country1 strip 15mm wood floor Country GradeThickness: 15mmWidth: 187mmLength: 2420mm max.lengthStyle1 StripPack Size: 2.72 m2Finish StyleNature Oil, Handscraped, Brushed &amp; Bevelled,Installation:Woodloc GluelessKahrs Founders CollectionCountry gradeA heavily brushed, hand scraped surface, enhanced by a Nature Oil finish enhances the grain and texture of the wood"	http://www.woodfloorshop.co/images/source/kahrs-oak/founders-oak_johan_r.500.jpg	78.54	new	0					in stock	Kahrs Flooring		151N7BEKFOKW140	TRUE
164	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Founders Collection	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/kahrs-oak-ulf.html	Kahrs Oak Ulf 1 strip 15mm Oiled rustic floor	"Kahrs Ulf Founders 1 strip 15mm wood floor Country GradeOak Ulf is a true rustic product where the surface is handcrafted handscraped and deeply brushed to enhance the beauty and specificcharacteristics of each and every board. Stained to a warm dark grey that gives it a rich colour tone. Nature oil finished.Kahrs Warranty 30 YearsKahrs Oak Ulf Country1 strip 15mm wood floor Country GradeThickness: 15mmWidth: 187mmLength: 2420mm max.lengthStyle1 StripPack Size: 2.72 m2Finish StyleNature Oil, Handscraped, Brushed &amp; Bevelled,Installation:Woodloc GluelessKahrs Founders CollectionCountry gradeA heavily brushed, hand scraped surface, enhanced by a Nature Oil finish enhances the grain and texture of the wood"	http://www.woodfloorshop.co/images/source/kahrs-oak/founders-oak_ulf_r.500.jpg	78.54	new	0					in stock	Kahrs Flooring		151N7BEKFBKW140	TRUE
340	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs Capital	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/kahrs-capital/kahrs-oak-berlin-nature-oil-2266mm-engineered-wood-floor.html	Kahrs Oak Berlin Nature Oil 2266mm Engineered Wood Floor	"Kahrs Oak Capital Berlin Nature Oil 15mm engineered wood floor city grade 2266mmWood speciesOakDesign1-stripRefining treatmentMicrobevelled 4-sided,Brushed,Light smokedGradingCityInstallation methodFloating,Glue-downDetail descriptionAll natural colour variations. Small knots.CollectionCapital CollectionRangeK&auml;hrs OriginalJointWoodloc&reg; 5SColour ChangeStained product, little colour change.Hardness (Brinell value)3.7Article numberSurface treatmentDimensionsPackage151N4AEKFMKW220Oil2266 mm x 187 mm x 15 mm6 boards / 2,54 m&sup2; / 22 kgCapital CollectionLong wide boards with clean grade define this collection of 1-strip oak floors. The Capital Collection consists of three colors, available in a lacquer or matt lacquer finish, offering a total of six looks. Only our finest oak is selected for this exclusive product range.Number of layers: 3Thickness: 15 mmSurface layer: 3 mmCore material: Pine/Spruce lamellaJoint: Woodloc&reg; 5SInstallation: To be installed floating on a level, solid surface such as concrete, particleboard or wood. Can also be glued down.Can be resandedKahrs Warranty: 30 years"	http://www.woodfloorshop.co/images/source/kahrs-oak/capital-oak-berlin-r.500.jpg	87.72	new	0					in stock	Kahrs Flooring		151N4AEKFMKW220	TRUE
166	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs Capital	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/kahrs-capital/kahrs-oak-dublin-p166.html	Kahrs Oak Dublin Nature Oil 2420mm Engineered Wood Floor	"Kahrs Oak Capital Dublin Nature Oil 15mm engineered wood floor city grade 2420mmWood speciesOakDesign1-stripRefining treatmentMicrobevelled 4-sidedGradingCityInstallation methodFloating,Glue-downDetail descriptionAll natural colour variations. Small knots.CollectionCapital CollectionRangeK&auml;hrs OriginalJointWoodloc&reg; 5SColour ChangeSome muting of colour variation to medium, straw brown.Hardness (Brinell value)3.7Article numberSurface treatmentDimensionsPackage151N4FEK50KW220Satin lacquer2266 mm x 187 mm x 15 mm6 boards / 2,54 m&sup2; / 22 kg151N4AEK09KW220Matt lacquer2266 mm x 187 mm x 15 mm6 boards / 2,54 m&sup2; / 22 kg151N4AEKF0KW220Oil2266 mm x 187 mm x 15 mm6 boards / 2,54 m&sup2; / 22 kg151N4AEKF0KW240Oil2420 mm x 187 mm x 15 mm6 boards / 2.72 m&sup2; / 22 kg151N4FEK50KW240Satin lacquer2420 mm x 187 mm x 15 mm6 boards / 2.72 m&sup2; / 22 kg151N4AEK09KW240Matt lacquer2420 mm x 187 mm x 15 mm6 boards / 2.72 m&sup2; / 22 kgKahrs Capital Dublin. Finest oak clean grade. The natural wood characteristics are enhanced by micro bevel on all 4 sides"	http://www.woodfloorshop.co/images/source/kahrs-oak/capital-oak-dublin-r.500.jpg	81.60	new	0					in stock	Kahrs Flooring		151N4AEKF0KW240	TRUE
343	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs 10mm Spirit	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/kahrs-10mm-spirit/kahrs-oak-artic-unity-10mm-matt-lacquer-engineered-wood-floor.html	Kahrs Oak Artic Unity 10mm Matt lacquer engineered wood floor	"Artic oak is a white stained Character grade 10mm 1 strip design. May contain small knots and mild color variation. Matt Lacquer, enhanced by Brushed &amp; Bevelled 4-sided,Wood speciesOakDesign1-stripRefining treatmentBevelled 4-sided,BrushedGradingTownInstallation methodFloating,Glue-downDetail descriptionCollectionUnity CollectionRangeK&auml;hrs SpiritJointWoodloc&reg;Colour ChangeStained product - little colour change.Hardness (Brinell value)3.7Article numberSurface treatmentDimensionsPackage101P6AEK0DKW120Matt lacquer1200 mm x 125 mm x 10 mm10 boards / 1.50 m&sup2; / 14 kgThe Unity Collection features a range of smooth and lacquered floors that are perfect for modern city homes. These floors have been brushed and stained in a wide range of colours, from light to dark.Number of layers: 3Thickness: 10 mmSurface layer: 1 mmCore material: HDFJoint: Woodloc&reg;Installation: To be installed floating on a level, solid surface such as concrete, particleboard or wood. Can also be glued down.ResandableKahrs Warranty: 20 years"	http://www.woodfloorshop.co/images/source/kahrs-oak/spirit-unity-oak-artic-r.500.jpg	39.78	new	0					in stock	Kahrs Flooring		101P6AEK0DKW120	TRUE
341	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs Capital	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/kahrs-capital/kahrs-oak-paris-nature-oil-2266mm-engineered-wood-floor.html	Kahrs Oak Paris Nature Oil 2266mm Engineered Wood Floor	"Kahrs Oak Capital Paris Nature Oil 15mm engineered wood floor city grade 2266mm. Enhanced by brushing and micro bevel.Wood speciesOakDesign1-stripRefining treatmentMicrobevelled 4-sided,BrushedGradingCityInstallation methodFloating,Glue-downDetail descriptionAll natural colour variations. Small knots.CollectionCapital CollectionRangeK&auml;hrs OriginalJointWoodloc&reg; 5SColour ChangeStained product, little colour change.Hardness (Brinell value)3.7Article numberSurface treatmentDimensionsPackage151N4AEKFVKW220Oil2266 mm x 187 mm x 15 mm6 boards / 2,54 m&sup2; / 22 kgCapital CollectionLong wide boards with clean grade define this collection of 1-strip oak floors. The Capital Collection consists of three colors, available in a lacquer or matt lacquer finish, offering a total of six looks. Only our finest oak is selected for this exclusive product range.Number of layers: 3Thickness: 15 mmSurface layer: 3 mmCore material: Pine/Spruce lamellaJoint: Woodloc&reg; 5SInstallation: To be installed floating on a level, solid surface such as concrete, particleboard or wood. Can also be glued down.Can be resandedKahrs Warranty: 30 years"	http://www.woodfloorshop.co/images/source/kahrs-oak/capital-oak-paris-r.500.jpg	82.62	new	0					in stock	Kahrs Flooring		151N4AEKFVKW220	TRUE
209	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Supreme Collection > Kahrs Smaland	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/supreme-collection/kahrs-smaland/kahrs-oak-handbord.html	Kahrs Oak Aspeland 15mm Rustic Oiled Floor	"Kahrs Oak 15mm rustic 1 strip - Kahrs Warranty 30 YearsOak Nature Oil, Brushed, Handscraped, Saw Marks Bevelled EdgeKahrs Supreme Aspeland - Wear and tear with light colors from bread and flour. Aspeland is an extremely rustic board with knots and cracks giving it an old, restored look.Kahrs Oak Supreme Smaland Aspeland1 strip 15mm wood floor Oak Country Grade Thickness: 15mmWidth: 187mmLength: 2420mmS tyle1 StripPack Size: 2.72 m2Finish Style Brushed, HandscrapedInstallation:Woodloc&reg; 5SSupreme RangeThe Smaland collection includes some of the most rustic floors in Kahrs range. Each plank is individually treated, based on its unique composition of knots, graining and cracks.The result is a dynamic surface that looks different, as light levels change and according to which angle you view it from."	http://www.woodfloorshop.co/images/source/kahrs-oak/smaland-Oak_Aspeland-p.500.jpg	83.64	new	0					in stock	Kahrs Flooring		151NDSEK01KW240	TRUE
202	Engineered Wood > By Brand > Kahrs > Kahrs Special Offers	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/kahrs-oak-tapis-marron-patterned-board.html	Kahrs Oak Tapis Marron Patterned Board	"SPECIAL OFFERKahrs Oak Tapis Marron Patterned Board 15mm wood floor. Natural oil &amp; bevelled on all 4 sides. Tapis pattern with three long strips - two narrow ones on the sides and a wider in the middle - and one cross strip. Repeated three times per board.Kahrs Warranty 30 Years.Code:151X27EKFCKE220Thickness:15mmWidth:270mmLength:2200mmStyle:1 StripPack Size:2.38 m2Finish Style:bevelled brushed and smokedFinishNatural oiled,Installation:Tongue &amp; GrooveGradeSurfaceSuitable for underfloor heating"	http://www.woodfloorshop.co/images/source/kahrs-oak/Tapis_Marron_Oak_Maids_Hotel.500.jpg	59.94	new	0					in stock	Kahrs Flooring		151X27EKFCKE220	TRUE
203	Engineered Wood > By Brand > Kahrs > Kahrs Special Offers	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-special-offers/kahrs-oak-tapis-blanc-patterned-board.html	Kahrs Oak Tapis Blanc Patterned Board	SPECIAL OFFERKahrs Oak Tapis Blanc Patterned Board 15mm wood floor. Natural oil &amp; bevelled on all 4 sides. Tapis pattern with three long strips - two narrow ones on the sides and a wider in the middle - and one cross strip. Repeated three times per board.Kahrs Warranty 30 Years.Code:151X27EKFLKE220Thickness:15mmWidth:270mmLength:2200mmStyle:1 StripPack Size:2.38 m2Finish Style:bevelled brushed and smokedFinishNatural oiledInstallation:Tongue &amp; GrooveGradeSurfacebrushed and Light smokedSuitable for underfloor heating	http://www.woodfloorshop.co/images/source/kahrs-oak/Tapis_Blanc_Oak.500.jpg	59.94	new	0					in stock	Kahrs Flooring		151X27EKFLKE220	TRUE
204	Engineered Wood > By Brand > Tarkett > Atelier Crafted Floors	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/tarkett-floors/artelia-range/heritage-floors/tarkett-natural-oak-rustic.html	Tarkett Atelier Heritage Oak Rustic Natural 	"Tarkett Heritage Atelier Oak NaturalThe Atelier Heritage range is a rustic oak plank purposely designed to mature naturally and create the appearance of aged period flooring.The design is emphasized by handmade bevels, deep brushing and the careful application of selected stains and Hardwax oils to produce a timeless classic.14 mm plank flooringWidth: 190 mmLength: 2000 mmPack size 2.28m23 layer construction with excellent stabilitySurface treatment: Brushed, Stained, Proteco Hardwax oilBevels: Long side manually made mini bevelsLocking system: 2-lockSuitable for under floor heating"	http://www.woodfloorshop.co/images/source/tarkett-oak/heritage-oak-natural-r.500.jpg	51.60	new	0					in stock	Tarkett Flooring		41007009	TRUE
205	Engineered Wood > By Brand > Tarkett > Atelier Crafted Floors	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/tarkett-floors/artelia-range/heritage-floors/tarkett-old-grey-oak-rustic.html	Tarkett Atelier Heritage Oak Rustic Old Grey	"Tarkett Heritage Atelier Rustic Oak Old GreyThe Atelier Heritage range is a rustic oak plank purposely designed to mature naturally and create the appearance of aged period flooring.The design is emphasized by handmade bevels, deep brushing and the careful application of selected stains and Hardwax oils to produce a timeless classic.14 mm plank flooringWidth: 190 mmLength: 2200 mmPack size 2.51m23 layer construction with excellent stabilitySurface treatment: Brushed, stained, Hardwax oilBevels: Long side manually made mini bevelsLocking system: 2-lockSuitable for under floor heating"	http://www.woodfloorshop.co/images/source/tarkett-oak/heritage-oak-old-grey-r2.500.jpg	51.60	new	0					in stock	Tarkett Flooring		41007005	TRUE
